mode,seed,scorer,alpha,topk,smooth,beta,hyst_mult,head,head_val_PRAUC,thr_fpr,thr_valF1,thr_valAcc,thr_hyst_lo,val_best_F1,val_best_Accuracy,VAL_Accuracy,VAL_Precision,VAL_Recall,VAL_F1,VAL_FPR,VAL_TN,VAL_FP,VAL_FN,VAL_TP,VAL_ROC-AUC,VAL_PR-AUC,TEST_Accuracy,TEST_Precision,TEST_Recall,TEST_F1,TEST_FPR,TEST_TN,TEST_FP,TEST_FN,TEST_TP,TEST_ROC-AUC,TEST_PR-AUC,TESTOP_Accuracy,TESTOP_Precision,TESTOP_Recall,TESTOP_F1,TESTOP_FPR,TESTOP_TN,TESTOP_FP,TESTOP_FN,TESTOP_TP,TESTOP_ROC-AUC,TESTOP_PR-AUC,TESTACC_Accuracy,TESTACC_Precision,TESTACC_Recall,TESTACC_F1,TESTACC_FPR,TESTACC_TN,TESTACC_FP,TESTACC_FN,TESTACC_TP,TESTACC_ROC-AUC,TESTACC_PR-AUC,TESTHY_Accuracy,TESTHY_Precision,TESTHY_Recall,TESTHY_F1,TESTHY_FPR,TESTHY_TN,TESTHY_FP,TESTHY_FN,TESTHY_TP,TESTHY_ROC-AUC,TESTHY_PR-AUC,TEST_EventCount,TEST_EventRecall,TEST_EventsDetected,TESTOP_EventCount,TESTOP_EventRecall,TESTOP_EventsDetected,TESTACC_EventCount,TESTACC_EventRecall,TESTACC_EventsDetected,TESTHY_EventCount,TESTHY_EventRecall,TESTHY_EventsDetected,CI_recall_wilson95_lo,CI_precision_wilson95_lo,CI_rocauc_boot95_lo,CI_prauc_boot95_lo,CI_recall_wilson95_hi,CI_precision_wilson95_hi,CI_rocauc_boot95_hi,CI_prauc_boot95_hi,n_train_anom_windows,n_blocks,window_size,stride,target_mode,label_mode,fit_windows,calib_windows,calfit_windows,calthr_windows,train_windows,train_anom,val_windows,val_anom,test_windows,test_anom
sen_only,42,semisup,,,3,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.6134122133782103,12.166660177669373,8.752050010162074,11.535995466133969,12.166660177669373,0.6049204052098408,0.9336374337845792,0.9251030017657446,0.6782608695652174,0.370253164556962,0.4790174002047083,0.018007787151200518,6053,111,398,234,0.8502107993329993,0.6205982464758545,0.9342492639842983,0.8070652173913043,0.4729299363057325,0.5963855421686747,0.012942034269048485,5415,71,331,297,0.7670674745907938,0.5462771611710839,0.9079162577690546,0.5549915397631133,0.5222929936305732,0.5381460213289582,0.04794021144732044,5223,263,300,328,0.7670674745907938,0.5462771611710839,0.9347399411187438,0.7974025974025974,0.4888535031847134,0.6061204343534057,0.014218009478672983,5408,78,321,307,0.7670674745907938,0.5462771611710839,0.9079162577690546,0.5549915397631133,0.5222929936305732,0.5381460213289582,0.04794021144732044,5223,263,300,328,0.7670674745907938,0.5462771611710839,16,0.625,10,16,0.6875,11,16,0.625,10,16,0.6875,11,0.4341641621981225,0.7636590541600298,0.7415288027296979,0.5057476018875412,0.5120248826510928,0.8441266266244764,0.7916490140299155,0.5876588320331474,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
sen_only,42,hybrid,0.0,20.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.6134122133782103,11.769839041189284,9.724748150494046,11.846765005334804,11.769839041189284,0.6116107931316435,0.9386403766921718,0.9376103590347263,0.744131455399061,0.5015822784810127,0.5992438563327032,0.017683322517845552,6055,109,315,317,0.8533145191762705,0.6416663945425981,0.9368662087013412,0.8235294117647058,0.49044585987261147,0.6147704590818364,0.012030623405030985,5420,66,320,308,0.7686273223561539,0.552122536906813,0.9200196270853778,0.640973630831643,0.5031847133757962,0.5637823371989296,0.032263944586219465,5309,177,312,316,0.7686273223561539,0.552122536906813,0.9370297677461563,0.8257372654155496,0.49044585987261147,0.6153846153846154,0.011848341232227486,5421,65,320,308,0.7686273223561539,0.552122536906813,0.9200196270853778,0.640973630831643,0.5031847133757962,0.5637823371989296,0.032263944586219465,5309,177,312,316,0.7686273223561539,0.552122536906813,16,0.625,10,16,0.625,10,16,0.625,10,16,0.625,10,0.45152383111636946,0.7816601027364557,0.7436377345092618,0.5115654025724394,0.5294840670657065,0.8588199291075761,0.7926449770328201,0.5942050955225867,2394,30,30,15,forecast,target,37251,10363,4919,5444,50008,2394,6796,632,6114,628
sen_only,7,unsup,0.0,20.0,2,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5256636544976164,22.526819405645714,9.552190067431749,12.29090054665342,22.526819405645714,0.570281124497992,0.9384095252094664,0.9125385859179773,0.8431372549019608,0.06825396825396825,0.1262848751835536,0.0012959663048760731,6165,8,587,43,0.7461238007811797,0.5295815665142836,0.9079895219384414,1.0,0.11075949367088607,0.19943019943019943,0.0,5476,0,562,70,0.8813109102088748,0.693536200214441,0.9400785854616895,0.8064516129032258,0.5537974683544303,0.6566604127579737,0.015339663988312635,5392,84,282,350,0.8813109102088748,0.693536200214441,0.9444990176817288,0.9452887537993921,0.4920886075949367,0.6472424557752341,0.0032870708546384217,5458,18,321,311,0.8813109102088748,0.693536200214441,0.9400785854616895,0.8064516129032258,0.5537974683544303,0.6566604127579737,0.015339663988312635,5392,84,282,350,0.8813109102088748,0.693536200214441,17,0.11764705882352941,2,17,0.8235294117647058,14,17,0.6470588235294118,11,17,0.8235294117647058,14,0.08860416850798326,0.9479751251327163,0.8645070685514075,0.6608220735891933,0.13761821140550465,0.9999999999999999,0.8973221751382898,0.7265862406837708,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
sen_only,7,semisup,,,2,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5256636544976164,21.90483486184144,7.9653197314358835,8.222739059450921,21.90483486184144,0.5803212851405622,0.9389975011024548,0.9126855798912245,0.8333333333333334,0.07142857142857142,0.13157894736842105,0.001457962092985582,6164,9,585,45,0.7446547818328153,0.528450804326939,0.9119187950229207,0.9895833333333334,0.15031645569620253,0.260989010989011,0.00018261504747991232,5475,1,537,95,0.8787791490601105,0.6879893239611752,0.9400785854616895,0.8107476635514018,0.5490506329113924,0.6547169811320754,0.014791818845872898,5395,81,285,347,0.8787791490601105,0.6879893239611752,0.941879502292076,0.8369829683698297,0.5443037974683544,0.6596356663470757,0.012235208181154126,5409,67,288,344,0.8787791490601105,0.6879893239611752,0.9400785854616895,0.8107476635514018,0.5490506329113924,0.6547169811320754,0.014791818845872898,5395,81,285,347,0.8787791490601105,0.6879893239611752,17,0.17647058823529413,3,17,0.7058823529411765,12,17,0.7058823529411765,12,17,0.7058823529411765,12,0.12457013475949599,0.9433324450728878,0.8621225894979561,0.6549320528768148,0.18028818215465373,0.9981588771815634,0.8953870115946814,0.7219944432771618,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
sen_only,7,hybrid,0.0,20.0,2,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5256636544976164,22.526819405645714,9.552190067431749,12.29090054665342,22.526819405645714,0.570281124497992,0.9384095252094664,0.9125385859179773,0.8431372549019608,0.06825396825396825,0.1262848751835536,0.0012959663048760731,6165,8,587,43,0.7461238007811797,0.5295815665142836,0.9079895219384414,1.0,0.11075949367088607,0.19943019943019943,0.0,5476,0,562,70,0.8813109102088748,0.693536200214441,0.9400785854616895,0.8064516129032258,0.5537974683544303,0.6566604127579737,0.015339663988312635,5392,84,282,350,0.8813109102088748,0.693536200214441,0.9444990176817288,0.9452887537993921,0.4920886075949367,0.6472424557752341,0.0032870708546384217,5458,18,321,311,0.8813109102088748,0.693536200214441,0.9400785854616895,0.8064516129032258,0.5537974683544303,0.6566604127579737,0.015339663988312635,5392,84,282,350,0.8813109102088748,0.693536200214441,17,0.11764705882352941,2,17,0.8235294117647058,14,17,0.6470588235294118,11,17,0.8235294117647058,14,0.08860416850798326,0.9479751251327163,0.8645070685514075,0.6608220735891933,0.13761821140550465,0.9999999999999999,0.8973221751382898,0.7265862406837708,2394,30,30,15,forecast,target,35749,11865,5537,6328,50008,2394,6803,630,6108,632
sen_only,123,unsup,0.0,1.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.4295721669486627,2.64344441475955,2.514037813524949,3.0267983829144383,2.64344441475955,0.5864077669902913,0.9335293156949208,0.9281398007512657,0.7723342939481268,0.4260731319554849,0.5491803278688525,0.014379322897706586,5415,79,361,268,0.8279527948685748,0.591904704393976,0.9396348645465253,0.7546296296296297,0.5174603174603175,0.6139359698681732,0.017202207075624795,6056,106,304,326,0.8415261484881739,0.6309665241304235,0.9353651354534747,0.7053763440860215,0.5206349206349207,0.5990867579908675,0.022233041220382988,6025,137,302,328,0.8415261484881739,0.6309665241304235,0.9467020023557126,0.8544973544973545,0.5126984126984127,0.6408730158730159,0.008925673482635507,6107,55,307,323,0.8415261484881739,0.6309665241304235,0.9353651354534747,0.7053763440860215,0.5206349206349207,0.5990867579908675,0.022233041220382988,6025,137,302,328,0.8415261484881739,0.6309665241304235,17,0.5882352941176471,10,17,0.6470588235294118,11,17,0.5882352941176471,10,17,0.6470588235294118,11,0.47845245586040075,0.7119240591833971,0.8215312043917713,0.5913293013504568,0.5562565313692164,0.7928464813065423,0.8618841762432558,0.667040075864418,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
sen_only,123,semisup,,,5,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.4295721669486627,6.10390505148946,3.5918217789418794,6.811727382137086,6.10390505148946,0.4775561097256858,0.9234035603462355,0.919973869018455,0.735593220338983,0.3449920508744038,0.4696969696969697,0.014197306152165997,5416,78,412,217,0.7874614480430451,0.48892936070810494,0.9324204946996466,0.7435897435897436,0.4142857142857143,0.5321100917431193,0.01460564751703992,6072,90,369,261,0.8141929800157648,0.5666308067236162,0.8623380447585395,0.36298292902066487,0.6412698412698413,0.4635685599541021,0.11506004543979226,5453,709,226,404,0.8141929800157648,0.5666308067236162,0.9353651354534747,0.8398576512455516,0.3746031746031746,0.5181119648737651,0.00730282375851996,6117,45,394,236,0.8141929800157648,0.5666308067236162,0.8623380447585395,0.36298292902066487,0.6412698412698413,0.4635685599541021,0.11506004543979226,5453,709,226,404,0.8141929800157648,0.5666308067236162,17,0.5882352941176471,10,17,0.8823529411764706,15,17,0.5294117647058824,9,17,0.8823529411764706,15,0.376452293267946,0.6954429237543969,0.7927640191236228,0.5259965105497778,0.45315813305938885,0.7864622418180727,0.8367376120496564,0.6045661408432227,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
sen_only,123,hybrid,0.0,1.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.4295721669486627,2.64344441475955,2.514037813524949,3.0267983829144383,2.64344441475955,0.5864077669902913,0.9335293156949208,0.9281398007512657,0.7723342939481268,0.4260731319554849,0.5491803278688525,0.014379322897706586,5415,79,361,268,0.8279527948685748,0.591904704393976,0.9396348645465253,0.7546296296296297,0.5174603174603175,0.6139359698681732,0.017202207075624795,6056,106,304,326,0.8415261484881739,0.6309665241304235,0.9353651354534747,0.7053763440860215,0.5206349206349207,0.5990867579908675,0.022233041220382988,6025,137,302,328,0.8415261484881739,0.6309665241304235,0.9467020023557126,0.8544973544973545,0.5126984126984127,0.6408730158730159,0.008925673482635507,6107,55,307,323,0.8415261484881739,0.6309665241304235,0.9353651354534747,0.7053763440860215,0.5206349206349207,0.5990867579908675,0.022233041220382988,6025,137,302,328,0.8415261484881739,0.6309665241304235,17,0.5882352941176471,10,17,0.6470588235294118,11,17,0.5882352941176471,10,17,0.6470588235294118,11,0.47845245586040075,0.7119240591833971,0.8215312043917713,0.5913293013504568,0.5562565313692164,0.7928464813065423,0.8618841762432558,0.667040075864418,2394,30,30,15,forecast,target,38081,9533,4297,5236,50008,2394,6123,629,6792,630
sen_only,2024,unsup,0.0,1.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5586513464965147,5.241377395970044,5.488516987472677,5.488516987472677,5.241377395970044,0.6444007858546169,0.940499671268902,0.9372123602892833,0.801452784503632,0.5245641838351822,0.6340996168582376,0.015037593984962403,5371,82,300,331,0.850908338450781,0.6389084694482153,0.9347985347985348,0.7777777777777778,0.4111111111111111,0.5379023883696781,0.011945117029862791,6121,74,371,259,0.7308869159716617,0.5340177350901423,0.9368498168498168,0.8241042345276873,0.4015873015873016,0.5400213447171825,0.008716707021791767,6141,54,377,253,0.7308869159716617,0.5340177350901423,0.9368498168498168,0.8241042345276873,0.4015873015873016,0.5400213447171825,0.008716707021791767,6141,54,377,253,0.7308869159716617,0.5340177350901423,0.9364102564102564,0.8081761006289309,0.40793650793650793,0.5421940928270043,0.009846650524616625,6134,61,373,257,0.7308869159716617,0.5340177350901423,19,0.5263157894736842,10,19,0.5263157894736842,10,19,0.5263157894736842,10,19,0.5263157894736842,10,0.37334048709895806,0.7300987716384049,0.7037235193965904,0.49572335155692565,0.44995921427753727,0.819120802190956,0.7560896379964485,0.5691789877337177,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
sen_only,2024,semisup,,,5,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5586513464965147,3.5024257139469617,2.303536202811639,2.4525308870518043,3.5024257139469617,0.6345139412207988,0.9215976331360947,0.9150230111768574,0.6979166666666666,0.3185419968304279,0.43743199129488575,0.01595452044746011,5366,87,430,201,0.8705273678572374,0.5856285743693734,0.9333333333333333,0.7831715210355987,0.38412698412698415,0.5154419595314164,0.010815173527037932,6128,67,388,242,0.7318931037575104,0.5415454711306357,0.9125274725274726,0.525984251968504,0.5301587301587302,0.5280632411067193,0.04858757062146892,5894,301,296,334,0.7318931037575104,0.5415454711306357,0.9204395604395604,0.5759162303664922,0.5238095238095238,0.5486284289276808,0.03922518159806295,5952,243,300,330,0.7318931037575104,0.5415454711306357,0.9125274725274726,0.525984251968504,0.5301587301587302,0.5280632411067193,0.04858757062146892,5894,301,296,334,0.7318931037575104,0.5415454711306357,19,0.47368421052631576,9,19,0.6842105263157895,13,19,0.631578947368421,12,19,0.6842105263157895,13,0.34695682155599655,0.73389737839365,0.7042996543869408,0.5005865333171298,0.42270171773836346,0.8254911428260345,0.7576830814405909,0.5797346849458345,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
sen_only,2024,hybrid,0.0,1.0,3,0.25,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.5586513464965147,4.697451899494787,5.030294453105054,5.495659250139821,4.697451899494787,0.6388349514563106,0.9395134779750164,0.9368836291913215,0.7961630695443646,0.526148969889065,0.6335877862595419,0.015587749862461028,5368,85,299,332,0.8582405532597679,0.6403458747573213,0.9343589743589743,0.7692307692307693,0.4126984126984127,0.5371900826446281,0.012590799031476996,6117,78,370,260,0.7331237429058253,0.5400204132599364,0.9381684981684981,0.8421052631578947,0.40634920634920635,0.5481798715203426,0.007748184019370459,6147,48,374,256,0.7331237429058253,0.5400204132599364,0.9405128205128205,0.8971631205673759,0.4015873015873016,0.5548245614035088,0.004681194511702985,6166,29,377,253,0.7331237429058253,0.5400204132599364,0.9375824175824176,0.8290322580645161,0.40793650793650793,0.5468085106382978,0.008555286521388214,6142,53,373,257,0.7331237429058253,0.5400204132599364,19,0.5263157894736842,10,19,0.47368421052631576,9,19,0.47368421052631576,9,19,0.47368421052631576,9,0.3748961860140663,0.7214384682763655,0.705532504161541,0.5011123045946405,0.4515588778378487,0.8109718644625405,0.7583382586595102,0.5756759576562477,2394,30,30,15,forecast,target,37204,10410,5055,5355,50008,2394,6084,631,6825,630
sen_only,31337,unsup,0.0,1.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.27962729218124904,3.9977075524877184,0.9688019871699551,1.1294567731943446,3.9977075524877184,0.6727438468550593,0.9425287356321839,0.8970443349753695,0.0,0.0,0.0,0.0,5463,0,627,0,0.8340081645379486,0.6885248262351619,0.9070517519425304,0.0,0.0,0.0,0.0,6187,0,634,0,0.8156335738056645,0.5119495894960262,0.9302155109221522,0.7078947368421052,0.4242902208201893,0.5305719921104537,0.017940843704541777,6076,111,365,269,0.8156335738056645,0.5119495894960262,0.9356399354933295,0.7876106194690266,0.42113564668769715,0.5488180883864338,0.01163730402456764,6115,72,367,267,0.8156335738056645,0.5119495894960262,0.9302155109221522,0.7078947368421052,0.4242902208201893,0.5305719921104537,0.017940843704541777,6076,111,365,269,0.8156335738056645,0.5119495894960262,18,0.0,0,18,0.5,9,18,0.4444444444444444,8,18,0.5,9,0.0,,0.7956524101968204,0.4731784228065878,0.006022811933244868,,0.8341961010697777,0.554802487253138,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
sen_only,31337,semisup,,,8,1.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.27962729218124904,2.277730043933448,0.35756650113380933,1.2006649451174547,2.277730043933448,0.4112903225806452,0.9067323481116585,0.8931034482758621,0.0,0.0,0.0,0.004393190554640307,5439,24,627,0,0.5549859705760165,0.2871220886587573,0.9057322973171089,0.0,0.0,0.0,0.001454663003070955,6178,9,634,0,0.6001099282661977,0.16045785467635687,0.8462102331036505,0.22589167767503301,0.2697160883280757,0.24586628324946083,0.09471472442217552,5601,586,463,171,0.6001099282661977,0.16045785467635687,0.8806626594341006,0.04081632653061224,0.012618296529968454,0.01927710843373494,0.030386293841926617,5999,188,626,8,0.6001099282661977,0.16045785467635687,0.8462102331036505,0.22589167767503301,0.2697160883280757,0.24586628324946083,0.09471472442217552,5601,586,463,171,0.6001099282661977,0.16045785467635687,18,0.0,0,18,0.4444444444444444,8,18,0.16666666666666666,3,18,0.4444444444444444,8,0.0,0.0,0.5703841409987416,0.143433984104218,0.006022811933244868,0.2991527535509594,0.6283365084802597,0.17965092828800178,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
sen_only,31337,hybrid,0.0,1.0,3,0.0,1,"{""kind"": ""logreg"", ""C"": 0.05}",0.27962729218124904,3.9977075524877184,0.9688019871699551,1.1294567731943446,3.9977075524877184,0.6727438468550593,0.9425287356321839,0.8970443349753695,0.0,0.0,0.0,0.0,5463,0,627,0,0.8340081645379486,0.6885248262351619,0.9070517519425304,0.0,0.0,0.0,0.0,6187,0,634,0,0.8156335738056645,0.5119495894960262,0.9302155109221522,0.7078947368421052,0.4242902208201893,0.5305719921104537,0.017940843704541777,6076,111,365,269,0.8156335738056645,0.5119495894960262,0.9356399354933295,0.7876106194690266,0.42113564668769715,0.5488180883864338,0.01163730402456764,6115,72,367,267,0.8156335738056645,0.5119495894960262,0.9302155109221522,0.7078947368421052,0.4242902208201893,0.5305719921104537,0.017940843704541777,6076,111,365,269,0.8156335738056645,0.5119495894960262,18,0.0,0,18,0.5,9,18,0.4444444444444444,8,18,0.5,9,0.0,,0.7956524101968204,0.4731784228065878,0.006022811933244868,,0.8341961010697777,0.554802487253138,2394,30,30,15,forecast,target,37614,10000,4845,5155,50008,2394,6090,627,6821,634
